ct_name,global_noise,TS_macro_avg_dice,TS_micro_avg_dice,TS_dice_right adrenal gland,TS_dice_left adrenal gland,TS_dice_bladder,TS_dice_duodenum,TS_dice_esophagus,TS_dice_gallbladder,TS_dice_heart,TS_dice_right kidney,TS_dice_left kidney,TS_dice_liver,TS_dice_pancreas,TS_dice_prostate,TS_dice_small bowel,TS_dice_spleen,TS_dice_stomach
05-13-2009-NA-CT-17429.nii.gz,9.506830018046704,0.7696387133834747,0.893261970014116,0.5716124879304796,0.3866035675282126,0.9324462467313156,0.7251088619512769,0.7950143367078237,0.8969116385473263,0.8915238312551172,0.9525488300685184,0.9470645538962026,0.9630854742175065,0.8683215454242668,0.0,0.7408673522167238,0.9564720181205458,0.9169999561568027
02-12-2008-NA-CT-67567.nii.gz,9.12566880338099,0.7736694763774378,0.9106765220402534,0.48744251857092324,0.5145674585387718,0.8989350681639249,0.6823819020316589,0.8147014399355553,0.8871846070067163,0.8523598315867983,0.9621174185520706,0.9643111982814981,0.9593991978019029,0.8288880521832928,0.0,0.8690070868326145,0.946095648268635,0.9376507179072047
03-19-2004-NA-CT-37421.nii.gz,12.356769740744872,0.7153488768647388,0.8907481519452186,0.0,0.0,0.9179696810487333,0.27535476678098375,0.6729455150222351,0.8195680279869192,0.8598425287887898,0.9590612847838824,0.96408508217528,0.9503306111565045,0.7913063372226036,1.0,0.7770017662137737,0.9598221343873518,0.7829454174040249
03-17-2004-NA-CT-06281.nii.gz,8.11739858399057,0.7245989185108116,0.8943218458890522,0.47632794457274824,0.07915324436263231,0.8950103000421432,0.6882189324394543,0.6604347078052417,0.8728674580834659,0.8405192756458002,0.9483249954595737,0.9467808440096123,0.9557714952470668,0.7333263532614386,0.12992387850121942,0.7971865157825819,0.9221897678340208,0.9229480646151743
10-13-2004-NA-CT-25276.nii.gz,8.095036905359798,0.7056907547125965,0.9037728643028251,0.6558331767800113,0.5316425409738007,0.943860006334555,0.3251074857176512,0.29760355256105964,0.703293098027422,0.8097341584714156,0.9499540863177227,0.9493060619391697,0.9636701989607435,0.8388567303450396,0.0,0.7823263281888913,0.954479922494354,0.8796939735771115
09-05-2008-NA-CT-06200.nii.gz,8.327153518673276,0.6918695647699028,0.8610168174471282,0.4843304843304843,0.1566933991363356,0.9072008869577551,0.29089062953292716,0.7089975908662407,0.8428642466434609,0.8439825592383341,0.9601330302264882,0.95977128089565,0.9513867570472532,0.7719663552426094,0.14917733089579524,0.5575736235801569,0.9440161606395193,0.8490591363155313
10-19-2009-NA-CT-43912.nii.gz,7.490485717022149,0.6933799446246754,0.7981184432413019,0.46212290502793296,0.1090617481956696,0.919692635288435,0.6660686382313792,0.7502607740872907,0.8286457350196104,0.88430422060555,0.9607248157688271,0.9605418847008055,0.9655422847420772,0.737828856468721,0.309399622683387,0.4927851277398017,0.42044953724107537,0.9332703835695685
06-03-2005-NA-CT-71406.nii.gz,7.360661789886023,0.6060585093235551,0.8115924014293131,0.0,0.0,0.8687676340687717,0.29713747000342816,0.6889714993804213,0.8868967341002247,0.8554492590508347,0.91814872013473,0.9467994465233899,0.9456214265216788,0.596476244265976,0.0,0.5316190147640869,0.903801839701127,0.6511883513386566
05-29-2006-NA-CT-99436.nii.gz,14.229771657913767,0.7139771494605979,0.8318224870482351,0.624210062215255,0.613981267815936,0.22092656206480363,0.5092190292281763,0.41408914951515846,0.8987834654820012,0.7951538143129415,0.9626304649295672,0.9635624045913906,0.9594758276855885,0.8659121790640052,1.0,5.9420949307794385e-05,0.9249084884651789,0.9567451055896538
12-13-2008-NA-CT-83316.nii.gz,10.311272364191609,0.7598153857647559,0.845196107429421,0.5073947667804323,0.15453029460811563,0.9103011995263817,0.44128430174425065,0.6262984387634509,0.7516737408655318,0.9025462018561403,0.9345470878188752,0.9525820881896473,0.9538398379876526,0.8354838334361074,1.0,0.6072359199558623,0.9282318080209863,0.8912812669179058
07-09-2007-NA-CT-63958.nii.gz,8.6336960358894,0.8057059421956058,0.8479488958785106,0.5093089867525957,0.4637751786874594,0.8703979284492518,0.6683037727854647,0.7362518145007259,0.8746521905177588,0.8464533814053041,0.9563734600996021,0.9493856207511118,0.9637198243092814,0.8482158855133695,1.0,0.5703445060742208,0.923471546107955,0.9049350369799847
07-13-2009-NA-CT-70400.nii.gz,10.973819421366443,0.839688717122534,0.9006053710345571,0.6762039089260528,0.5668849391955099,0.9429320407309947,0.6621412613851178,0.7004725409998809,0.8828941390277146,0.9038511615981539,0.9301917602233613,0.9412036630409156,0.963668012086582,0.8184503794792968,1.0,0.7424922007848974,0.9566112868769192,0.9073334624826155
10-27-2007-NA-CT-57357.nii.gz,6.17020893287325,0.7125431899268183,0.8911308333304745,0.3470522803114572,0.3451995685005394,0.914339123694889,0.4975443818433082,0.6567488755992685,0.8784019793334303,0.858379752365633,0.9419707433641535,0.9449557793785296,0.9608199519699515,0.7751366229740383,0.0,0.7057976949320369,0.9621439340185123,0.8996571606165281
09-08-2009-NA-CT-56467.nii.gz,7.623858047295387,0.7534819235642781,0.8941152030955033,0.5251709136109385,0.3748558246828143,0.9500796952533708,0.7453648536100967,0.7411102990244367,0.6396955881825035,0.8720744209773067,0.9584214661267904,0.9601708478521949,0.9707005222449167,0.8021486260746962,0.28549141965678626,0.5991735253236713,0.9516350151101164,0.9261358357335315
06-02-2004-NA-CT-32694.nii.gz,8.3586513195967,0.6440401558890196,0.8269727458519218,0.45170767535806094,0.09743290548424738,0.8466648449499184,0.02342642958358093,0.6368575151894664,0.7908423152802702,0.846047662041479,0.9181844584904022,0.9362572602972307,0.9523826162523822,0.7208925725215174,0.0,0.6497028798841913,0.8984195481568851,0.8917836548456631
07-14-2006-NA-CT-03320.nii.gz,12.645566694674034,0.7393041519280197,0.8883659774413569,0.2375451263537906,0.058947014862708876,0.911110479023715,0.4840120428767941,0.609395609572263,0.9001115697869017,0.8164475447898895,0.9461765049634716,0.9489262651171374,0.9624619157836196,0.6425618706385444,1.0,0.7633575517707841,0.8773252127835659,0.9311835705971094
01-02-2004-NA-CT-52028.nii.gz,8.181850738923249,0.7964190636368652,0.8792068290633114,0.27035330261136714,0.4989753185422792,0.9268365115965503,0.43257416667633514,0.6977361235931013,1.0,0.8068089579257789,0.9529172809974489,0.9531358911301882,0.9614351185234092,0.8194975176771476,1.0,0.8120676447912731,0.9320987009732259,0.8818494195148731
05-13-2009-NA-CT-90807.nii.gz,8.99875192821419,0.7114542275124919,0.8618097682432706,0.5631953310231625,0.6222599006903233,0.9261427317052277,0.2214361958182465,0.5747206703910615,0.7990296435482513,0.8979560895408503,0.9536628432318018,0.9455806341469158,0.9706330407712248,0.8045646364791262,0.0,0.5749304751468034,0.952583487181884,0.8651177330124966
10-11-2009-NA-CT-15815.nii.gz,7.346072947448138,0.7691122404752534,0.9064057054791668,0.5611838360842345,0.541517763296195,0.9499723171500029,0.4720797672893582,0.7835994747765682,0.8956166392056384,0.9287026895546185,0.959956925309892,0.9625842672116007,0.9656770598536807,0.8219585019475893,0.0,0.7857362160572132,0.9607012937986891,0.9473968555935204
10-18-2008-NA-CT-63565.nii.gz,9.011935246212087,0.7531393798269825,0.8670717668427839,0.0,0.2666385846672283,0.881581007861192,0.5216169211039474,0.630200894982386,0.8703912466843501,0.8576068252920342,0.9309795109210379,0.9427597997017351,0.9586430235715185,0.8468739521690667,1.0,0.6928088207302104,0.9523069815401303,0.9446831281799014
06-14-2006-NA-CT-66763.nii.gz,14.044023598965977,0.8127900198996507,0.9195374798259646,0.32050606220347916,0.38843759890283786,0.8958491788021982,0.8193904163801269,0.8034893995700919,0.9396881050813752,0.8583475907226272,0.9689118311416051,0.9622592265606372,0.9697707796482103,0.8611035323759612,0.6697756150310895,0.8461003164360874,0.9667489709867857,0.9214716746516476
01-31-2004-NA-CT-21816.nii.gz,10.913314214483165,0.7800012120356336,0.9131124932347847,0.5725195865428929,0.4133436631271932,0.935431304733984,0.77414502849905,0.7433226495726496,0.8225410750130102,0.8262534441452193,0.9652013838707203,0.9627203665122713,0.975048179912229,0.6850766585928563,0.25677907777013076,0.8491595206517986,0.9658469837747573,0.9526292578157376
06-27-2009-NA-CT-33733.nii.gz,8.792867230502612,0.7733161900178721,0.8862942704221833,0.2607062359128475,0.18987951807228914,0.9011812204593546,0.5475577627714018,0.723929535810724,0.813746695505888,0.9099511011988484,0.9546524118880761,0.9587536115856099,0.9604679314216428,0.8239277497338691,1.0,0.6896738026003406,0.954580758682787,0.9107345146244007
08-01-2008-NA-CT-61498.nii.gz,7.0270684386517726,0.674458145724108,0.8611916888860534,0.0,0.5034558021098581,0.9229120796555577,0.1896489323199421,0.559127703582646,0.9054819706577615,0.8509959762675928,0.9163864024421793,0.9592105102452092,0.9472109680760871,0.8174159089463979,0.0,0.6790436577904366,0.9461433147830859,0.9198389589848665
02-13-2008-NA-CT-98937.nii.gz,19.824421999237586,0.7736819184135479,0.8995796238558139,0.3676913803496082,0.21563682219419925,0.6913527860646972,0.6768911361885945,0.8137220300698808,0.8596801346801347,0.8614249803214585,0.8773015671959743,0.8716904653939052,0.9675601414004252,0.7924722675063856,1.0,0.8355390273654323,0.9010096849406674,0.873256352531857
05-11-2007-NA-CT-09339.nii.gz,11.12727843857899,0.697806571069733,0.857620063697849,0.5162224797219004,0.16256288059306329,0.9236217863408964,0.5445535669774166,0.5983693418975324,0.8227547321788159,0.8501487161925576,0.9312019972160798,0.0,0.953839705981074,0.6713060930648574,1.0,0.6636634197890474,0.9253356545123854,0.9035181915803651
05-14-2009-NA-CT-44513.nii.gz,8.735668763820648,0.7062555198363526,0.8168675105860577,0.49549757561764024,0.4295167435331863,0.9174408549163974,0.6720964471235312,0.7669601242879337,0.2799315849486887,0.8964407525149835,0.9610912078061213,0.9639931226168509,0.9646741353309652,0.8662657520934429,0.0,0.4998918181148434,0.9268413818877407,0.9531912967529627
04-03-2008-NA-CT-01259.nii.gz,7.795962854447219,0.6184471452373997,0.8093468999494489,0.3837098313713013,0.0075,0.5936208369986438,0.41752944080619164,0.5893630334125891,0.8325205729960378,0.8160315516886438,0.9620161952925566,0.9282827343677362,0.9615462984369306,0.46081534772182253,0.0,0.6397582476806406,0.9456854451257566,0.7383276426621452
06-03-2009-NA-CT-35793.nii.gz,10.268595186557366,0.7039093098748589,0.7981724807815596,0.5203629457691497,0.5014517506404782,0.4645554094193796,0.629191415221351,0.7224019671282516,0.8016310009226465,0.9263436078198836,0.9575069160011339,0.9602250413807347,0.9699745197420616,0.7875666442362441,0.049677293174261686,0.4532173660940784,0.9488371019843101,0.8656966685889189
10-16-2007-NA-CT-83754.nii.gz,9.49794926350177,0.5945178369035145,0.8332493905153092,0.4043290043290043,0.4898426323319027,0.7866214695955948,0.40042663046771787,0.7192764384547446,0.0,0.8287058692554728,0.946211178608895,0.9569634406659062,0.9673984307037207,0.802523351456852,0.10356589147286822,0.6071002045667243,0.0,0.9048030116433115
09-26-2005-NA-CT-45651.nii.gz,13.53642715927522,0.8020976478009766,0.9265410200717569,0.31712832108535893,0.6682845040593011,0.9202544403453391,0.788262102677505,0.8375724239591081,0.8371145420780922,0.8074775138633156,0.9651806167671523,0.9623532762076532,0.9715985069495453,0.8965144877166356,0.2763182763182763,0.8845487299423813,0.950864243106044,0.9479927319389408
01-03-2008-NA-CT-37923.nii.gz,7.942281993847088,0.7150613771292916,0.8619717710759869,0.5432780847145487,0.36183006535947715,0.9155566941994033,0.04785759220857895,0.5084601855782643,0.6225997045790251,0.8976268315199674,0.9066600606551962,0.9029385509728644,0.9440502381824586,0.7146527013221452,1.0,0.6053169192395201,0.8789158780942807,0.8761771503136447
01-26-2008-NA-CT-08526.nii.gz,11.390792584962135,0.5750815421880365,0.8312285221817675,0.2541685443893646,0.0,0.4804747844111148,0.509728511935917,0.6465796967088272,0.0,0.8991184090601526,0.9591143655912394,0.953930733206227,0.9669332151353698,0.7807036233972953,1.0,0.7868739533580901,0.0,0.38859729562695183
10-27-2009-NA-CT-57260.nii.gz,8.314236290199181,0.7162243068248617,0.8166699828498789,0.33369121752200986,0.4363834719759989,0.8819107578545431,0.10191298459454884,0.7206040028591851,0.851858274088203,0.9205016489667484,0.9514592916150112,0.9469377844534541,0.9524912621484208,0.5562401983103151,1.0,0.42076984221484914,0.9507924103422605,0.7178114554273795
04-06-2005-NA-CT-05712.nii.gz,6.876263681126629,0.6347954711650873,0.7993114181632028,0.4092088197146563,0.1535181236673774,0.9369026957967185,0.05485403289332347,0.6883673119753297,0.7446383333595582,0.8282696110307486,0.9378351745241429,0.943861433123178,0.9528559806030142,0.7012617222560378,0.0,0.5501870016689693,0.8236724361465158,0.7964993907167387
04-01-2008-NA-CT-62799.nii.gz,11.620695558524623,0.8345893045378598,0.9291242680080873,0.5636054421768707,0.6756810897435898,0.8596558478781506,0.509615914476222,0.7453232754262139,0.8468124922761859,0.8179533900929084,0.9659525784248101,0.965072881717293,0.976654926312084,0.8460942138945702,1.0,0.8503830520817078,0.9710697185608719,0.9249647450064196
05-23-2008-NA-CT-53287.nii.gz,10.43208889162803,0.7657352462403345,0.9018774240690806,0.6106809608894183,0.555222602739726,0.9150128951797455,0.5530172021479931,0.5641779404265531,0.9159613719837622,0.8418806473449858,0.9625496187145021,0.961475042113926,0.9614926010247675,0.72718163017291,0.35969924812030074,0.7267512819252634,0.9722773388400072,0.8586483119811604
12-27-2005-NA-CT-69299.nii.gz,11.34571634398623,0.7067731991510605,0.8932211865651862,0.14429249232486743,0.5158112501231406,0.9017437239828865,0.6023152857067265,0.5828979156132367,0.8313012322892351,0.852982630904062,0.9537809369694924,0.9523901865548409,0.9544475733565668,0.7410078008831266,0.0,0.8283554212534658,0.7984474345993043,0.9418241027049569
01-23-2008-NA-CT-34502.nii.gz,8.686504295764552,0.7488471231193446,0.8599995492282193,0.37552998182919445,0.2773224043715847,0.8996357563092211,0.49461462450592886,0.5088114060415381,0.7398592350069598,0.8710559090217471,0.9387836875222605,0.9549464768850724,0.9639166797750786,0.7327959843621796,1.0,0.6576652563189925,0.9040372494463688,0.9137321953940437
12-12-2008-NA-CT-43162.nii.gz,10.231805754883116,0.6000251407669467,0.8613263894267389,0.2748603351955307,0.3704314372080242,0.0,0.2446577146391588,0.3645943736183872,0.9035182152905309,0.8645842512583132,0.9554761668485992,0.9601523275140338,0.9476299907267116,0.769613215364465,0.0,0.6890192497669929,0.9298398604724909,0.7259999736009609
03-12-2005-NA-CT-95162.nii.gz,9.835203874202758,0.6689311087958817,0.881089468269678,0.5746541580537446,0.3256977863330125,0.9361101827810484,0.640085207263232,0.605467049708366,0.0,0.8222943149601756,0.9591887265336514,0.953345883856498,0.9805247967551849,0.7481447795439982,0.0,0.6521543728033354,0.9576967825680746,0.8786025907779046
09-14-2008-NA-CT-34706.nii.gz,9.810329822302332,0.47425968353618014,0.6871466902552031,0.27850761954808195,0.0,0.0,0.6063412104600341,0.1459521094640821,0.11265832743293211,0.0,0.9376462311228914,0.9226155031221489,0.9272784427747596,0.21703743895822028,1.0,0.5083418922306778,0.8622318661483597,0.5952846117805143
03-11-2008-NA-CT-52228.nii.gz,12.983417503042768,0.7794815721789253,0.8866244609651746,0.3907666941467436,0.26094890510948904,0.9515523240984071,0.46535503969034286,0.6541406765048937,0.8137920656120088,0.8087925608688451,0.9590627357583468,0.9559270558075867,0.9484756737836891,0.8591216578975626,1.0,0.7534910993765662,0.9416303776437986,0.9291667163855984
06-09-2008-NA-CT-98405.nii.gz,16.930956255148043,0.6000206279550176,0.8240620171003245,0.4279393173198483,0.2745702952842662,0.5696619977534199,0.41529524610128576,0.6117566463784154,0.4966909453913558,0.8406753089425584,0.9590018445689625,0.9631319935116708,0.971379036878328,0.7416561580496007,0.0,0.5783002698253772,0.9488380033718176,0.20141235594835802
07-14-2005-NA-CT-69877.nii.gz,10.916207281082869,0.7061517745787816,0.8857598543422651,0.3132973826121268,0.2655139946931439,0.8906352642725995,0.3104200554970816,0.7713699566902211,0.5460266888045009,0.8597927257886208,0.9505652533358242,0.9508730653351575,0.9577464098296767,0.7631930116711867,0.3891638447512373,0.7444736560521529,0.9561242163325427,0.9230810930156523
02-20-2008-NA-CT-46798.nii.gz,7.05459074469635,0.594737411460459,0.8247663093172469,0.44747951328532404,0.39110038868784347,1.0,0.0,0.3194714799740459,0.46048580225795416,0.5477933275179834,0.938106194407189,0.9428406776681106,0.9574770494505579,0.6619226321131015,1.0,0.20572634562495062,0.9071491357955053,0.1415086251243184
10-29-2005-NA-CT-02021.nii.gz,7.704680368976304,0.6832340671120126,0.8884940779800393,0.4265536723163842,0.0,0.8835910368529074,0.5488420146362463,0.5206885869805726,0.8927123476068364,0.8544049764380499,0.9423067672460916,0.9365536911733471,0.9583372093884116,0.7668560099444558,0.0,0.7554492836429525,0.9183470866978639,0.8438683237560693
05-02-2008-NA-CT-42153.nii.gz,11.75190342572268,0.7064784507682954,0.8467914283081136,0.3834355828220859,0.4010989010989011,0.0039806415118057445,0.21111138376972344,0.7888287475567584,0.9247413803860888,0.8254991893889801,0.9310213304931058,0.9467019833322566,0.9579880428024918,0.7232475575484746,1.0,0.6521476721665891,0.9273942751141736,0.919980073532995
04-04-2007-NA-CT-29334.nii.gz,15.709267211811031,0.8356088466290692,0.90890746596396,0.5358200118413262,0.7189805897169951,0.928023767390244,0.7252443520050857,0.5833721707766814,0.779041356760447,0.7953997463259921,0.9551235885860285,0.9532214734853754,0.9638493455287348,0.8650498420798043,1.0,0.8198469898052254,0.9598361294757219,0.951323335658374
09-29-2008-NA-CT-49680.nii.gz,9.375226483315133,0.7162303991989034,0.8960873474623112,0.0,0.15818431911966988,0.828522518667012,0.5184289858369832,0.6821504362178732,0.7648135065123273,0.8584499855454587,0.942090454442988,0.9649256081969947,0.9459239674674581,0.7836010221685102,0.6026142543650415,0.8360935693320288,0.9377487895306215,0.9199085705805851
09-07-2004-NA-CT-95135.nii.gz,8.485342945843877,0.6276995441728056,0.7833991237796735,0.3653697500644164,0.07969749854566609,1.0,0.22683772179400963,0.5778506452295324,0.0,0.8665683562112811,0.950171158910714,0.9505662619615634,0.9169032499595847,0.6466407222740241,1.0,0.0,0.9239802937894817,0.9109075038518093
08-30-2008-NA-CT-98951.nii.gz,10.776325944218092,0.8462076795583677,0.8955011120989068,1.0,0.6273189248760179,0.843857572474831,0.7206435872552309,0.6745831042697453,0.8058546682108272,0.8337646383433128,0.9574539881613543,0.9598038709930996,0.965470204407591,0.6537488047696721,1.0,0.7689108852900695,0.9427125651423022,0.9389923791814621
01-28-2004-NA-CT-34670.nii.gz,12.339528640955752,0.8054214017523329,0.9040282705895895,0.49144585024269916,0.558234394347731,0.9220559931041812,0.7327650361951153,0.7377365890504481,0.7738749168657783,0.8115087213916968,0.9622657874751627,0.9654412180102819,0.9655000223719605,0.8026543808353246,0.6469812492138142,0.8165086095032873,0.9597445020047207,0.9346037556727903
01-29-2004-NA-CT-25585.nii.gz,14.956877738451364,0.7177418775785863,0.8734652556276422,0.5619867031677748,0.3609410248146955,0.8112397267816088,0.5053754096097908,0.7117096581423,0.901849904315294,0.8005610674895204,0.9453696434608245,0.9349281830723039,0.9647481694956751,0.7514096502974157,0.0,0.6819559494674726,0.9542943936906716,0.8797586798734465
07-21-2005-NA-CT-69776.nii.gz,12.394528696668068,0.7607718079147884,0.8703247823276629,0.7994790774186915,0.47674354294563354,0.6997180484169228,0.5921449464686337,0.5617184684060221,0.8881785466616879,0.7856802005699086,0.9658723141214429,0.9649655821372229,0.9680060278910843,0.8725758693521166,1.0,0.0,0.9183287474137547,0.9181657469187048
07-08-2007-NA-CT-01994.nii.gz,30.575243662039387,0.7229848413247474,0.8922788061321152,0.38932655654383735,0.4817440623892237,1.0,1.0,0.6513041892138384,1.0,0.8715134898698448,0.9062739301551119,0.9057142508510976,0.9157560137585888,0.0,1.0,0.0,0.8969591046836088,0.8261810224060612
03-16-2008-NA-CT-33385.nii.gz,9.455458400540875,0.6622690562130055,0.8362628790517015,0.03444316877152698,0.2504672897196262,0.8105957179737695,0.17966980724349554,0.515820514864111,0.5520366759761817,0.9128049415792215,0.9229292683938315,0.9488109213466126,0.9460723659022433,0.436070365739844,1.0,0.5617506801419246,0.9312627849981852,0.9313013405445071
07-31-2009-NA-CT-06111.nii.gz,9.314446790519144,0.674079281760555,0.6419425876973416,0.5148452305748579,0.4760082894946597,0.9391535044243421,0.14948509096128315,0.7490451583913728,0.7550163450096429,0.9007303809916035,0.948619872910263,0.9538138600522068,0.9364576923549212,0.6343705661697537,1.0,0.5611903351719616,0.2644634002876381,0.327989499613817
06-12-2004-NA-CT-14444.nii.gz,7.5497579824650884,0.7237984833324632,0.8571090176113888,0.3962558502340094,0.509009009009009,0.8375166487647691,0.12941151593326425,0.40196199662008986,0.8135719265628631,0.8343201404242423,0.945945574176391,0.9569454825317655,0.9594280182324231,0.7825851888738706,1.0,0.7232279500214669,0.9393918072696058,0.6274061413331762
10-12-2009-NA-CT-01056.nii.gz,7.645532098554588,0.7837871161174061,0.8998906859625789,0.26172398392139345,0.44679010209378783,0.9335550286756101,0.5816651241806864,0.6327447497649148,0.7830856139965996,0.8067347338854556,0.9532796743454529,0.9492787261944828,0.9542494210981728,0.8430028989872369,1.0,0.7657432511805106,0.9014521295258792,0.9435013039109107
10-30-2007-NA-CT-39737.nii.gz,10.640141684914866,0.5205206019474733,0.8554610067619774,0.0,0.0,0.9045878659203893,0.0,0.49518621738028884,0.7657285136276732,0.8586023315582993,0.9487187957493814,0.9497975083038148,0.959551248424935,0.0,1.0,0.0,0.9123474759681561,0.013289072279161944
04-01-2006-NA-CT-80601.nii.gz,11.702050572253647,0.7735235988616789,0.8926237372222982,0.0,0.692507194372402,0.8126548534103896,0.8003900311821804,0.4855348400178033,0.8959287637989645,0.7736343499026097,0.6684612823113429,0.9658804526348652,0.9598670883798297,0.8691795152412528,1.0,0.7939001363068794,0.9577822807880001,0.9271331945786625
06-19-2009-NA-CT-98995.nii.gz,13.412619617933311,0.6214033365609956,0.8166730561157899,0.42359550561797754,0.14349540078843626,0.8641359477124183,0.0989800630270822,0.841979137299126,0.6229352762113878,0.7435270705803465,0.844212949104286,0.643788382356375,0.9451815603138596,0.6554965164208504,0.012522531069158524,0.6724207627152902,0.8980928972532697,0.9106860479450726
11-20-2006-NA-CT-77604.nii.gz,10.772229755765807,0.7381131334414135,0.912679289414261,0.4437403665011132,0.26325806730686047,0.9386122473108256,0.6703594954314525,0.760964056287338,0.9018596188507436,0.8111283053909634,0.9660749681942479,0.9663482877284806,0.9696607967090076,0.7786122473088112,0.0,0.6904647177416219,0.9739482334570051,0.9366655934027323
02-02-2007-NA-CT-43743.nii.gz,14.680789069761492,0.7815967302619171,0.936139663722174,0.4522346705216239,0.5366036042772752,0.9372216066118019,0.8075128069567754,0.7882904277888604,0.0,0.8381840369127772,0.9608151853249632,0.9648731081789403,0.971922564961351,0.8783711524769792,0.7709599413112587,0.916312583059242,0.9561070802368149,0.9445421853100939
09-27-2009-NA-CT-69089.nii.gz,7.741932466267592,0.7656909807938709,0.8648362794057599,0.2589928057553957,0.41477384949634605,0.9312418562166516,0.2359685221283662,0.6956694477552642,0.894703965440684,0.8617962240495418,0.9467667391113784,0.9468563207309295,0.9571733601024699,0.8456054797796927,1.0,0.6329829258178803,0.963766891305304,0.8990663242181598
10-14-2008-NA-CT-69939.nii.gz,12.186960261727464,0.7044135988568788,0.8853371520816912,0.48443928684460386,0.4695852534562212,0.5675584637897236,0.21475335646402172,0.6669943129958577,0.8111741611956056,0.8360938369860722,0.9620835366550038,0.9600606504425719,0.9403442675294896,0.6742401123046875,0.5215720307463426,0.5903104347182969,0.9565036287740436,0.9104906499506379
05-18-2005-NA-CT-39186.nii.gz,9.087796955942002,0.5305187023328075,0.8295679546305162,0.0,0.4300854700854701,0.9146791789386411,0.22858205485820549,0.6765442806206032,0.0,0.8240706875431782,0.0,0.9538081903986425,0.9633342027138119,0.6120090741528428,0.0,0.4402980045181754,0.9625599724786986,0.9518094186838448
04-15-2004-NA-CT-43979.nii.gz,10.40585121697783,0.8522136832352292,0.9390112488149361,0.7190494442315063,0.7769767167001537,0.9460361724047972,0.753722725338844,0.7517990967293662,0.46596701649175415,0.7973494505594119,0.968820092330231,0.956356427529857,0.9745544692480848,0.8481233102094619,1.0,0.8896632695016501,0.970212022823906,0.9645750344294162
07-27-2005-NA-CT-57728.nii.gz,9.52879094804115,0.8249653999204339,0.9123289075126104,0.531850353892821,0.39291815499301136,0.891837777460906,0.6806155853536354,0.7071200705898324,0.9014488646427433,0.8221858030476452,0.9575124283588233,0.961824746725248,0.9638516361228313,0.8105831935904603,1.0,0.8641217541248762,0.9499907529417204,0.938619876961955
10-09-2008-NA-CT-78459.nii.gz,7.845737220350251,0.7575250846586284,0.8307406842834908,0.5343915343915344,0.3085427135678392,0.8189093782257961,0.5044327611978764,0.7041114356324422,0.8360558712121212,0.8855402546146229,0.959678817939024,0.9591145939252611,0.9562656017786821,0.6518678021871673,1.0,0.5082489785534705,0.8616433608476386,0.8740731658059491
05-01-2009-NA-CT-92969.nii.gz,8.509568135569296,0.3548639427163446,0.656486616235951,0.0,1.0,0.0,0.3367424698191152,0.40563815408379994,0.6979029358897544,0.15950606864846256,0.0,0.0,0.9233364192557345,0.0,0.0,0.5639793835158246,0.4723914828232919,0.763462226709186
10-12-2009-NA-CT-46431.nii.gz,7.3183462812781785,0.6656739522572777,0.8346925935889905,0.48805563955246445,0.0,0.907118903730033,0.23141906020508873,0.5289241927128302,0.8239075496233775,0.9105198839728553,0.951934146488013,0.954252654619172,0.9577899659004463,0.8505848742311021,0.060170633138751685,0.46345461100268043,0.9464590609020708,0.9105181077802807
10-03-2009-NA-CT-29916.nii.gz,9.202797357380408,0.6860595540298589,0.8423651970462802,0.599090318388564,0.1778104335047759,0.6439083744502244,0.5418684082122884,0.6112800243235026,0.0,0.9001675612295047,0.9031754492841912,0.9335420145626145,0.9458462909210837,0.4972517742125907,1.0,0.7072683162416578,0.9019009679277583,0.9277833771891255
06-15-2007-NA-CT-83483.nii.gz,12.677522025971413,0.7206727427571045,0.8412465263652071,0.27384475301616207,0.0,0.8638098656408266,0.6603943179240765,0.4480630334865397,0.8383333504040642,0.8239340456203549,0.9597809549006996,1.0,0.9554635667515532,0.651848459987662,1.0,0.6295476126812849,0.7923146561618503,0.9127565247814944
08-02-2009-NA-CT-23740.nii.gz,14.020865111385874,0.7123235127875244,0.8693125915428569,0.4394029850746269,0.018518518518518517,0.9229800122430232,0.5343482557772778,0.7211471744661168,0.8964023194154038,0.9261945686520625,0.9571038232655604,0.95650328001769,0.9565538381279284,0.7608702360746799,0.2187875665464537,0.5164360384577978,0.9354935198867822,0.924110555288944
05-18-2004-NA-CT-97917.nii.gz,8.650462758246846,0.6814056374029632,0.8009848485249411,0.008585895648345197,0.7987687021261365,0.8713495039151172,0.682024800901851,0.32130781400254366,0.0,0.8330593140009899,0.9348618315656669,0.9607757854487279,0.7650059754752899,0.8610546415790397,0.7459376664890783,0.8882702611309148,0.9660091088674275,0.5840732598933196
04-18-2008-NA-CT-71886.nii.gz,10.524743510019947,0.788966132295801,0.8924569990269872,0.4104111655978876,0.37399951491632305,0.9344200623412476,0.649963701731946,0.818809888981131,0.9034764235751125,0.8439465483292476,0.9716819292068652,0.9662073337965148,0.9614065855792292,0.6681381842420137,0.7408552956590846,0.749606075470612,0.9256746379755048,0.9158946370342962
04-19-2006-NA-CT-40385.nii.gz,12.012857835733394,0.6769905246777438,0.8976038223404493,0.29620253164556964,0.07253735673872044,0.9266420158318998,0.28136180631589836,0.7174075573969658,0.8575083078843811,0.8480474714976306,0.9502962237100235,0.9488650479954828,0.9566418050975392,0.5592724497583312,0.049664429530201344,0.8092942422683088,0.9599593056313649,0.9211573188638391
